     ksi           x              z  
  0.81771451968733611        40.131849874761059       -1.4398554197178373     
  0.80263699749522122        40.131849874761059       -1.4398554197178373     
  0.85263699749522126        40.131849874761059       -1.4398554197178373     
  0.90263699749522130        40.131849874761059       -1.4398554197178373     
  0.95263699749522135        40.131849874761059       -1.4398554197178373     
   1.0026369974952214        40.131849874761059       -1.4398554197178373     
   1.0526369974952214        40.131849874761059       -1.4398554197178373     
   1.1026369974952215        40.131849874761059       -1.4398554197178373     
   1.1526369974952215        40.131849874761059       -1.4398554197178373     
   1.2026369974952216        40.131849874761059       -1.4398554197178373     
   1.2526369974952216        40.131849874761059       -1.4398554197178373     
   1.3026369974952217        40.131849874761059       -1.4398554197178373     
   1.3526369974952217        40.131849874761059       -1.4398554197178373     
   1.4026369974952217        40.131849874761059       -1.4398554197178373     
   1.4526369974952218        40.131849874761059       -1.4398554197178373     
   1.5026369974952218        40.131849874761059       -1.4398554197178373     
   1.5526369974952219        40.131849874761059       -1.4398554197178373     
   1.6026369974952219        40.131849874761059       -1.4398554197178373     
   1.6526369974952220        40.131849874761059       -1.4398554197178373     
   1.7026369974952220        40.131849874761059       -1.4398554197178373     
   1.7526369974952221        40.131849874761059       -1.4398554197178373     
   1.8026369974952221        40.131849874761059       -1.4398554197178373     
   1.8526369974952221        40.131849874761059       -1.4398554197178373     
   1.9026369974952222        40.131849874761059       -1.4398554197178373     
   1.9526369974952222        40.131849874761059       -1.4398554197178373     
   2.0026369974952223        40.131849874761059       -1.4398554197178373     
   2.0526369974952221        40.131849874761059       -1.4398554197178373     
   2.1026369974952219        40.131849874761059       -1.4398554197178373     
   2.1526369974952217        40.131849874761059       -1.4398554197178373     
   2.2026369974952216        40.131849874761059       -1.4398554197178373     
   2.2526369974952214        40.131849874761059       -1.4398554197178373     
   2.3026369974952212        40.131849874761059       -1.4398554197178373     
   2.3526369974952210        40.131849874761059       -1.4398554197178373     
   2.4026369974952209        40.131849874761059       -1.4398554197178373     
   2.4526369974952207        40.131849874761059       -1.4398554197178373     
   2.5026369974952205        40.131849874761059       -1.4398554197178373     
   2.5526369974952203        40.131849874761059       -1.4398554197178373     
   2.6026369974952202        40.131849874761059       -1.4398554197178373     
   2.6526369974952200        40.131849874761059       -1.4398554197178373     
   2.7026369974952198        40.131849874761059       -1.4398554197178373     
   2.7526369974952196        40.131849874761059       -1.4398554197178373     
   2.8026369974952194        40.131849874761059       -1.4398554197178373     
   2.8526369974952193        40.131849874761059       -1.4398554197178373     
   2.9026369974952191        40.131849874761059       -1.4398554197178373     
   2.9526369974952189        40.131849874761059       -1.4398554197178373     
   3.0026369974952187        40.131849874761059       -1.4398554197178373     
   3.0526369974952186        40.131849874761059       -1.4398554197178373     
   3.1026369974952184        40.131849874761059       -1.4398554197178373     
   3.1526369974952182        40.131849874761059       -1.4398554197178373     
   3.2026369974952180        40.131849874761059       -1.4398554197178373     
   3.2526369974952178        40.131849874761059       -1.4398554197178373     
   3.3026369974952177        40.131849874761059       -1.4398554197178373     
   3.3526369974952175        40.131849874761059       -1.4398554197178373     
   3.4026369974952173        40.131849874761059       -1.4398554197178373     
   3.4526369974952171        40.131849874761059       -1.4398554197178373     
   3.5026369974952170        40.131849874761059       -1.4398554197178373     
   3.5526369974952168        40.131849874761059       -1.4398554197178373     
   3.6026369974952166        40.131849874761059       -1.4398554197178373     
   3.6526369974952164        40.131849874761059       -1.4398554197178373     
   3.7026369974952162        40.131849874761059       -1.4398554197178373     
   3.7526369974952161        40.131849874761059       -1.4398554197178373     
   3.8026369974952159        40.131849874761059       -1.4398554197178373     
   3.8526369974952157        40.131849874761059       -1.4398554197178373     
   3.9026369974952155        40.131849874761059       -1.4398554197178373     
   3.9526369974952154        40.131849874761059       -1.4398554197178373     
   4.0026369974952152        40.131849874761059       -1.4398554197178373     
   4.0526369974952150        40.131849874761059       -1.4398554197178373     
   4.1026369974952148        40.131849874761059       -1.4398554197178373     
   4.1526369974952146        40.131849874761059       -1.4398554197178373     
   4.2026369974952145        40.131849874761059       -1.4398554197178373     
   4.2526369974952143        40.131849874761059       -1.4398554197178373     
   4.3026369974952141        40.131849874761059       -1.4398554197178373     
   4.3526369974952139        40.131849874761059       -1.4398554197178373     
   4.4026369974952138        40.131849874761059       -1.4398554197178373     
   4.4526369974952136        40.131849874761059       -1.4398554197178373     
   4.5026369974952134        40.131849874761059       -1.4398554197178373     
   4.5526369974952132        40.131849874761059       -1.4398554197178373     
   4.6026369974952130        40.131849874761059       -1.4398554197178373     
   4.6526369974952129        40.131849874761059       -1.4398554197178373     
   4.7026369974952127        40.131849874761059       -1.4398554197178373     
   4.7526369974952125        40.131849874761059       -1.4398554197178373     
   4.8026369974952123        40.131849874761059       -1.4398554197178373     
   4.8526369974952122        40.131849874761059       -1.4398554197178373     
   4.9026369974952120        40.131849874761059       -1.4398554197178373     
   4.9526369974952118        40.131849874761059       -1.4398554197178373     
   5.0026369974952116        40.131849874761059       -1.4398554197178373     
   5.0526369974952114        40.131849874761059       -1.4398554197178373     
   5.1026369974952113        40.131849874761059       -1.4398554197178373     
   5.1526369974952111        40.131849874761059       -1.4398554197178373     
   5.2026369974952109        40.131849874761059       -1.4398554197178373     
   5.2526369974952107        40.131849874761059       -1.4398554197178373     
   5.3026369974952106        40.131849874761059       -1.4398554197178373     
   5.3526369974952104        40.131849874761059       -1.4398554197178373     
   5.4026369974952102        40.131849874761059       -1.4398554197178373     
   5.4526369974952100        40.131849874761059       -1.4398554197178373     
   5.5026369974952098        40.131849874761059       -1.4398554197178373     
   5.5526369974952097        40.131849874761059       -1.4398554197178373     
   5.6026369974952095        40.131849874761059       -1.4398554197178373     
   5.6526369974952093        40.131849874761059       -1.4398554197178373     
   5.7026369974952091        40.131849874761059       -1.4398554197178373     
   5.7526369974952090        40.131849874761059       -1.4398554197178373     
   5.8026369974952088        40.131849874761059       -1.4398554197178373     
   5.8526369974952086        40.131849874761059       -1.4398554197178373     
   5.9026369974952084        40.131849874761059       -1.4398554197178373     
   5.9526369974952082        40.131849874761059       -1.4398554197178373     
   6.0026369974952081        40.131849874761059       -1.4398554197178373     
   6.0526369974952079        40.131849874761059       -1.4398554197178373     
   6.1026369974952077        40.131849874761059       -1.4398554197178373     
   6.1526369974952075        40.131849874761059       -1.4398554197178373     
   6.2026369974952074        40.131849874761059       -1.4398554197178373     
   6.2526369974952072        40.131849874761059       -1.4398554197178373     
   6.3026369974952070        40.131849874761059       -1.4398554197178373     
   6.3526369974952068        40.131849874761059       -1.4398554197178373     
   6.4026369974952066        40.131849874761059       -1.4398554197178373     
   6.4526369974952065        40.131849874761059       -1.4398554197178373     
   6.5026369974952063        40.131849874761059       -1.4398554197178373     
   6.5526369974952061        40.131849874761059       -1.4398554197178373     
   6.6026369974952059        40.131849874761059       -1.4398554197178373     
   6.6526369974952058        40.131849874761059       -1.4398554197178373     
   6.7026369974952056        40.131849874761059       -1.4398554197178373     
   6.7526369974952054        40.131849874761059       -1.4398554197178373     
   6.8026369974952052        40.131849874761059       -1.4398554197178373     
   6.8526369974952051        40.131849874761059       -1.4398554197178373     
   6.9026369974952049        40.131849874761059       -1.4398554197178373     
   6.9526369974952047        40.131849874761059       -1.4398554197178373     
   7.0026369974952045        40.131849874761059       -1.4398554197178373     
   7.0526369974952043        40.131849874761059       -1.4398554197178373     
   7.1026369974952042        40.131849874761059       -1.4398554197178373     
   7.1526369974952040        40.131849874761059       -1.4398554197178373     
   7.2026369974952038        40.131849874761059       -1.4398554197178373     
   7.2526369974952036        40.131849874761059       -1.4398554197178373     
   7.3026369974952035        40.131849874761059       -1.4398554197178373     
   7.3526369974952033        40.131849874761059       -1.4398554197178373     
   7.4026369974952031        40.131849874761059       -1.4398554197178373     
   7.4526369974952029        40.131849874761059       -1.4398554197178373     
   7.5026369974952027        40.131849874761059       -1.4398554197178373     
   7.5526369974952026        40.131849874761059       -1.4398554197178373     
   7.6026369974952024        40.131849874761059       -1.4398554197178373     
   7.6526369974952022        40.131849874761059       -1.4398554197178373     
   7.7026369974952020        40.131849874761059       -1.4398554197178373     
   7.7526369974952019        40.131849874761059       -1.4398554197178373     
   7.8026369974952017        40.131849874761059       -1.4398554197178373     
   7.8526369974952015        40.131849874761059       -1.4398554197178373     
   7.9026369974952013        40.131849874761059       -1.4398554197178373     
   7.9526369974952011        40.131849874761059       -1.4398554197178373     
   8.0026369974952019        40.131849874761059       -1.4398554197178373     
   8.0526369974952026        40.131849874761059       -1.4398554197178373     
   8.1026369974952033        40.131849874761059       -1.4398554197178373     
   8.1526369974952040        40.131849874761059       -1.4398554197178373     
   8.2026369974952047        40.131849874761059       -1.4398554197178373     
   8.2526369974952054        40.131849874761059       -1.4398554197178373     
   8.3026369974952061        40.131849874761059       -1.4398554197178373     
   8.3526369974952068        40.131849874761059       -1.4398554197178373     
   8.4026369974952075        40.131849874761059       -1.4398554197178373     
   8.4526369974952082        40.131849874761059       -1.4398554197178373     
   8.5026369974952090        40.131849874761059       -1.4398554197178373     
   8.5526369974952097        40.131849874761059       -1.4398554197178373     
   8.6026369974952104        40.131849874761059       -1.4398554197178373     
   8.6526369974952111        40.131849874761059       -1.4398554197178373     
   8.7026369974952118        40.131849874761059       -1.4398554197178373     
   8.7526369974952125        40.131849874761059       -1.4398554197178373     
