     ksi           x              z  
   0.0000000000000000       -82.101776467230280        0.0000000000000000     
   5.0000000000000001E-004  -82.076776466482940        0.0000000000000000     
   1.0000000000000000E-003  -82.051776465735600        0.0000000000000000     
   1.5000000000000000E-003  -82.026776464988245        0.0000000000000000     
   2.0000000000000000E-003  -82.001776464240905        0.0000000000000000     
   2.5000000000000001E-003  -81.976776463493565        0.0000000000000000     
   3.0000000000000001E-003  -81.951776462746224        0.0000000000000000     
   3.5000000000000001E-003  -81.926776461998870        0.0000000000000000     
   4.0000000000000001E-003  -81.901776461251529        0.0000000000000000     
   4.5000000000000005E-003  -81.876776460504189        0.0000000000000000     
   5.0000000000000010E-003  -81.851776459756849        0.0000000000000000     
   5.5000000000000014E-003  -81.826776459009494        0.0000000000000000     
   6.0000000000000019E-003  -81.801776458262154        0.0000000000000000     
   6.5000000000000023E-003  -81.776776457514814        0.0000000000000000     
   7.0000000000000027E-003  -81.751776456767473        0.0000000000000000     
   7.5000000000000032E-003  -81.726776456020119        0.0000000000000000     
   8.0000000000000036E-003  -81.701776455272778        0.0000000000000000     
   8.5000000000000041E-003  -81.676776454525438        0.0000000000000000     
   9.0000000000000045E-003  -81.651776453778098        0.0000000000000000     
   9.5000000000000050E-003  -81.626776453030743        0.0000000000000000     
   1.0000000000000005E-002  -81.601776452283403        0.0000000000000000     
   1.0500000000000006E-002  -81.576776451536062        0.0000000000000000     
   1.1000000000000006E-002  -81.551776450788722        0.0000000000000000     
   1.1500000000000007E-002  -81.526776450041368        0.0000000000000000     
   1.2000000000000007E-002  -81.501776449294027        0.0000000000000000     
   1.2500000000000008E-002  -81.476776448546687        0.0000000000000000     
   1.3000000000000008E-002  -81.451776447799347        0.0000000000000000     
   1.3500000000000009E-002  -81.426776447051992        0.0000000000000000     
   1.4000000000000009E-002  -81.401776446304652        0.0000000000000000     
   1.4500000000000009E-002  -81.376776445557311        0.0000000000000000     
   1.5000000000000010E-002  -81.351776444809971        0.0000000000000000     
   1.5500000000000010E-002  -81.326776444062617        0.0000000000000000     
   1.6000000000000011E-002  -81.301776443315276        0.0000000000000000     
   1.6500000000000011E-002  -81.276776442567936        0.0000000000000000     
   1.7000000000000012E-002  -81.251776441820596        0.0000000000000000     
   1.7500000000000012E-002  -81.226776441073241        0.0000000000000000     
   1.8000000000000013E-002  -81.201776440325901        0.0000000000000000     
   1.8500000000000013E-002  -81.176776439578560        0.0000000000000000     
   1.9000000000000013E-002  -81.151776438831220        0.0000000000000000     
   1.9500000000000014E-002  -81.126776438083866        0.0000000000000000     
   2.0000000000000014E-002  -81.101776437336525        0.0000000000000000     
   2.0500000000000015E-002  -81.076776436589185        0.0000000000000000     
   2.1000000000000015E-002  -81.051776435841845        0.0000000000000000     
   2.1500000000000016E-002  -81.026776435094490        0.0000000000000000     
   2.2000000000000016E-002  -81.001776434347150        0.0000000000000000     
   2.2500000000000017E-002  -80.976776433599809        0.0000000000000000     
   2.3000000000000017E-002  -80.951776432852469        0.0000000000000000     
   2.3500000000000017E-002  -80.926776432105115        0.0000000000000000     
   2.4000000000000018E-002  -80.901776431357774        0.0000000000000000     
   2.4500000000000018E-002  -80.876776430610434        0.0000000000000000     
   2.5000000000000019E-002  -80.851776429863094        0.0000000000000000     
   2.5500000000000019E-002  -80.826776429115739        0.0000000000000000     
   2.6000000000000020E-002  -80.801776428368399        0.0000000000000000     
   2.6500000000000020E-002  -80.776776427621058        0.0000000000000000     
   2.7000000000000021E-002  -80.751776426873718        0.0000000000000000     
   2.7500000000000021E-002  -80.726776426126364        0.0000000000000000     
   2.8000000000000021E-002  -80.701776425379023        0.0000000000000000     
   2.8500000000000022E-002  -80.676776424631683        0.0000000000000000     
   2.9000000000000022E-002  -80.651776423884343        0.0000000000000000     
   2.9500000000000023E-002  -80.626776423136988        0.0000000000000000     
   3.0000000000000023E-002  -80.601776422389648        0.0000000000000000     
   3.0500000000000024E-002  -80.576776421642307        0.0000000000000000     
   3.1000000000000024E-002  -80.551776420894967        0.0000000000000000     
   3.1500000000000021E-002  -80.526776420147613        0.0000000000000000     
   3.2000000000000021E-002  -80.501776419400272        0.0000000000000000     
   3.2500000000000022E-002  -80.476776418652932        0.0000000000000000     
   3.3000000000000022E-002  -80.451776417905592        0.0000000000000000     
   3.3500000000000023E-002  -80.426776417158237        0.0000000000000000     
   3.4000000000000023E-002  -80.401776416410897        0.0000000000000000     
   3.4500000000000024E-002  -80.376776415663556        0.0000000000000000     
   3.5000000000000024E-002  -80.351776414916216        0.0000000000000000     
   3.5500000000000025E-002  -80.326776414168862        0.0000000000000000     
   3.6000000000000025E-002  -80.301776413421521        0.0000000000000000     
   3.6500000000000025E-002  -80.276776412674181        0.0000000000000000     
   3.7000000000000026E-002  -80.251776411926841        0.0000000000000000     
   3.7500000000000026E-002  -80.226776411179486        0.0000000000000000     
   3.8000000000000027E-002  -80.201776410432146        0.0000000000000000     
   3.8500000000000027E-002  -80.176776409684805        0.0000000000000000     
   3.9000000000000028E-002  -80.151776408937465        0.0000000000000000     
   3.9500000000000028E-002  -80.126776408190111        0.0000000000000000     
   4.0000000000000029E-002  -80.101776407442770        0.0000000000000000     
   4.0500000000000029E-002  -80.076776406695430        0.0000000000000000     
   4.1000000000000029E-002  -80.051776405948090        0.0000000000000000     
   4.1500000000000030E-002  -80.026776405200735        0.0000000000000000     
   4.2000000000000030E-002  -80.001776404453395        0.0000000000000000     
   4.2500000000000031E-002  -79.976776403706054        0.0000000000000000     
   4.3000000000000031E-002  -79.951776402958714        0.0000000000000000     
   4.3500000000000032E-002  -79.926776402211360        0.0000000000000000     
   4.4000000000000032E-002  -79.901776401464019        0.0000000000000000     
   4.4500000000000033E-002  -79.876776400716679        0.0000000000000000     
   4.5000000000000033E-002  -79.851776399969339        0.0000000000000000     
   4.5500000000000033E-002  -79.826776399221984        0.0000000000000000     
   4.6000000000000034E-002  -79.801776398474644        0.0000000000000000     
   4.6500000000000034E-002  -79.776776397727303        0.0000000000000000     
   4.7000000000000035E-002  -79.751776396979963        0.0000000000000000     
   4.7500000000000035E-002  -79.726776396232609        0.0000000000000000     
   4.8000000000000036E-002  -79.701776395485268        0.0000000000000000     
   4.8500000000000036E-002  -79.676776394737928        0.0000000000000000     
   4.9000000000000037E-002  -79.651776393990588        0.0000000000000000     
   4.9500000000000037E-002  -79.626776393243233        0.0000000000000000     
   5.0000000000000037E-002  -79.601776392495893        0.0000000000000000     
   5.0500000000000038E-002  -79.576776391748552        0.0000000000000000     
   5.1000000000000038E-002  -79.551776391001212        0.0000000000000000     
   5.1500000000000039E-002  -79.526776390253858        0.0000000000000000     
   5.2000000000000039E-002  -79.501776389506517        0.0000000000000000     
   5.2500000000000040E-002  -79.476776388759177        0.0000000000000000     
   5.3000000000000040E-002  -79.451776388011837        0.0000000000000000     
   5.3500000000000041E-002  -79.426776387264482        0.0000000000000000     
   5.4000000000000041E-002  -79.401776386517142        0.0000000000000000     
   5.4500000000000041E-002  -79.376776385769801        0.0000000000000000     
   5.5000000000000042E-002  -79.351776385022461        0.0000000000000000     
   5.5500000000000042E-002  -79.326776384275107        0.0000000000000000     
   5.6000000000000043E-002  -79.301776383527766        0.0000000000000000     
   5.6500000000000043E-002  -79.276776382780426        0.0000000000000000     
   5.7000000000000044E-002  -79.251776382033086        0.0000000000000000     
   5.7500000000000044E-002  -79.226776381285731        0.0000000000000000     
   5.8000000000000045E-002  -79.201776380538391        0.0000000000000000     
   5.8500000000000045E-002  -79.176776379791050        0.0000000000000000     
   5.9000000000000045E-002  -79.151776379043710        0.0000000000000000     
   5.9500000000000046E-002  -79.126776378296356        0.0000000000000000     
   6.0000000000000046E-002  -79.101776377549015        0.0000000000000000     
   6.0500000000000047E-002  -79.076776376801675        0.0000000000000000     
   6.1000000000000047E-002  -79.051776376054335        0.0000000000000000     
   6.1500000000000048E-002  -79.026776375306980        0.0000000000000000     
   6.2000000000000048E-002  -79.001776374559640        0.0000000000000000     
   6.2500000000000042E-002  -78.976776373812299        0.0000000000000000     
   6.3000000000000042E-002  -78.951776373064959        0.0000000000000000     
   6.3500000000000043E-002  -78.926776372317605        0.0000000000000000     
   6.4000000000000043E-002  -78.901776371570264        0.0000000000000000     
   6.4500000000000043E-002  -78.876776370822924        0.0000000000000000     
   6.5000000000000044E-002  -78.851776370075584        0.0000000000000000     
   6.5500000000000044E-002  -78.826776369328229        0.0000000000000000     
   6.6000000000000045E-002  -78.801776368580889        0.0000000000000000     
   6.6500000000000045E-002  -78.776776367833548        0.0000000000000000     
   6.7000000000000046E-002  -78.751776367086208        0.0000000000000000     
   6.7500000000000046E-002  -78.726776366338854        0.0000000000000000     
   6.8000000000000047E-002  -78.701776365591513        0.0000000000000000     
   6.8500000000000047E-002  -78.676776364844173        0.0000000000000000     
   6.9000000000000047E-002  -78.651776364096833        0.0000000000000000     
   6.9500000000000048E-002  -78.626776363349478        0.0000000000000000     
   7.0000000000000048E-002  -78.601776362602138        0.0000000000000000     
   7.0500000000000049E-002  -78.576776361854797        0.0000000000000000     
   7.1000000000000049E-002  -78.551776361107457        0.0000000000000000     
   7.1500000000000050E-002  -78.526776360360103        0.0000000000000000     
   7.2000000000000050E-002  -78.501776359612762        0.0000000000000000     
   7.2500000000000051E-002  -78.476776358865422        0.0000000000000000     
   7.3000000000000051E-002  -78.451776358118082        0.0000000000000000     
   7.3500000000000051E-002  -78.426776357370727        0.0000000000000000     
   7.4000000000000052E-002  -78.401776356623387        0.0000000000000000     
   7.4500000000000052E-002  -78.376776355876046        0.0000000000000000     
   7.5000000000000053E-002  -78.351776355128706        0.0000000000000000     
   7.5500000000000053E-002  -78.326776354381352        0.0000000000000000     
   7.6000000000000054E-002  -78.301776353634011        0.0000000000000000     
   7.6500000000000054E-002  -78.276776352886671        0.0000000000000000     
   7.7000000000000055E-002  -78.251776352139331        0.0000000000000000     
   7.7500000000000055E-002  -78.226776351391976        0.0000000000000000     
   7.8000000000000055E-002  -78.201776350644636        0.0000000000000000     
   7.8500000000000056E-002  -78.176776349897295        0.0000000000000000     
   7.9000000000000056E-002  -78.151776349149955        0.0000000000000000     
   7.9500000000000057E-002  -78.126776348402601        0.0000000000000000     
   8.0000000000000057E-002  -78.101776347655260        0.0000000000000000     
   8.0500000000000058E-002  -78.076776346907920        0.0000000000000000     
   8.1000000000000058E-002  -78.051776346160580        0.0000000000000000     
   8.1500000000000059E-002  -78.026776345413225        0.0000000000000000     
   8.2000000000000059E-002  -78.001776344665885        0.0000000000000000     
   8.2500000000000059E-002  -77.976776343918544        0.0000000000000000     
   8.3000000000000060E-002  -77.951776343171204        0.0000000000000000     
   8.3500000000000060E-002  -77.926776342423850        0.0000000000000000     
   8.4000000000000061E-002  -77.901776341676509        0.0000000000000000     
   8.4500000000000061E-002  -77.876776340929169        0.0000000000000000     
   8.5000000000000062E-002  -77.851776340181829        0.0000000000000000     
   8.5500000000000062E-002  -77.826776339434474        0.0000000000000000     
   8.6000000000000063E-002  -77.801776338687134        0.0000000000000000     
   8.6500000000000063E-002  -77.776776337939793        0.0000000000000000     
   8.7000000000000063E-002  -77.751776337192453        0.0000000000000000     
   8.7500000000000064E-002  -77.726776336445099        0.0000000000000000     
   8.8000000000000064E-002  -77.701776335697758        0.0000000000000000     
   8.8500000000000065E-002  -77.676776334950418        0.0000000000000000     
   8.9000000000000065E-002  -77.651776334203078        0.0000000000000000     
   8.9500000000000066E-002  -77.626776333455723        0.0000000000000000     
   9.0000000000000066E-002  -77.601776332708383        0.0000000000000000     
   9.0500000000000067E-002  -77.576776331961042        0.0000000000000000     
   9.1000000000000067E-002  -77.551776331213702        0.0000000000000000     
   9.1500000000000067E-002  -77.526776330466348        0.0000000000000000     
   9.2000000000000068E-002  -77.501776329719007        0.0000000000000000     
   9.2500000000000068E-002  -77.476776328971667        0.0000000000000000     
   9.3000000000000069E-002  -77.451776328224327        0.0000000000000000     
   9.3500000000000069E-002  -77.426776327476972        0.0000000000000000     
   9.4000000000000070E-002  -77.401776326729632        0.0000000000000000     
   9.4500000000000070E-002  -77.376776325982291        0.0000000000000000     
   9.5000000000000070E-002  -77.351776325234951        0.0000000000000000     
   9.5500000000000071E-002  -77.326776324487597        0.0000000000000000     
   9.6000000000000071E-002  -77.301776323740256        0.0000000000000000     
   9.6500000000000072E-002  -77.276776322992916        0.0000000000000000     
   9.7000000000000072E-002  -77.251776322245576        0.0000000000000000     
   9.7500000000000073E-002  -77.226776321498221        0.0000000000000000     
   9.8000000000000073E-002  -77.201776320750881        0.0000000000000000     
   9.8500000000000074E-002  -77.176776320003540        0.0000000000000000     
   9.9000000000000074E-002  -77.151776319256200        0.0000000000000000     
   9.9500000000000074E-002  -77.126776318508846        0.0000000000000000     
  0.10000000000000007       -77.101776317761505        0.0000000000000000     
  0.10050000000000008       -77.076776317014165        0.0000000000000000     
  0.10100000000000008       -77.051776316266825        0.0000000000000000     
  0.10150000000000008       -77.026776315519470        0.0000000000000000     
  0.10200000000000008       -77.001776314772130        0.0000000000000000     
  0.10250000000000008       -76.976776314024789        0.0000000000000000     
  0.10300000000000008       -76.951776313277449        0.0000000000000000     
  0.10350000000000008       -76.926776312530095        0.0000000000000000     
  0.10400000000000008       -76.901776311782754        0.0000000000000000     
  0.10450000000000008       -76.876776311035414        0.0000000000000000     
  0.10500000000000008       -76.851776310288074        0.0000000000000000     
  0.10550000000000008       -76.826776309540719        0.0000000000000000     
  0.10600000000000008       -76.801776308793379        0.0000000000000000     
  0.10650000000000008       -76.776776308046038        0.0000000000000000     
  0.10700000000000008       -76.751776307298698        0.0000000000000000     
  0.10750000000000008       -76.726776306551344        0.0000000000000000     
  0.10800000000000008       -76.701776305804003        0.0000000000000000     
  0.10850000000000008       -76.676776305056663        0.0000000000000000     
  0.10900000000000008       -76.651776304309323        0.0000000000000000     
  0.10950000000000008       -76.626776303561968        0.0000000000000000     
  0.11000000000000008       -76.601776302814628        0.0000000000000000     
  0.11050000000000008       -76.576776302067287        0.0000000000000000     
  0.11100000000000008       -76.551776301319947        0.0000000000000000     
  0.11150000000000009       -76.526776300572593        0.0000000000000000     
  0.11200000000000009       -76.501776299825252        0.0000000000000000     
  0.11250000000000009       -76.476776299077912        0.0000000000000000     
  0.11300000000000009       -76.451776298330572        0.0000000000000000     
  0.11350000000000009       -76.426776297583217        0.0000000000000000     
  0.11400000000000009       -76.401776296835877        0.0000000000000000     
  0.11450000000000009       -76.376776296088536        0.0000000000000000     
  0.11500000000000009       -76.351776295341196        0.0000000000000000     
  0.11550000000000009       -76.326776294593841        0.0000000000000000     
  0.11600000000000009       -76.301776293846501        0.0000000000000000     
  0.11650000000000009       -76.276776293099161        0.0000000000000000     
  0.11700000000000009       -76.251776292351821        0.0000000000000000     
  0.11750000000000009       -76.226776291604466        0.0000000000000000     
  0.11800000000000009       -76.201776290857126        0.0000000000000000     
  0.11850000000000009       -76.176776290109785        0.0000000000000000     
  0.11900000000000009       -76.151776289362445        0.0000000000000000     
  0.11950000000000009       -76.126776288615090        0.0000000000000000     
  0.12000000000000009       -76.101776287867750        0.0000000000000000     
  0.12050000000000009       -76.076776287120410        0.0000000000000000     
  0.12100000000000009       -76.051776286373070        0.0000000000000000     
  0.12150000000000009       -76.026776285625715        0.0000000000000000     
  0.12200000000000009       -76.001776284878375        0.0000000000000000     
  0.12250000000000009       -75.976776284131034        0.0000000000000000     
  0.12300000000000010       -75.951776283383694        0.0000000000000000     
  0.12350000000000010       -75.926776282636339        0.0000000000000000     
  0.12400000000000010       -75.901776281888999        0.0000000000000000     
  0.12450000000000010       -75.876776281141659        0.0000000000000000     
  0.12500000000000008       -75.851776280394319        0.0000000000000000     
  0.12550000000000008       -75.826776279646964        0.0000000000000000     
  0.12600000000000008       -75.801776278899624        0.0000000000000000     
  0.12650000000000008       -75.776776278152283        0.0000000000000000     
  0.12700000000000009       -75.751776277404943        0.0000000000000000     
  0.12750000000000009       -75.726776276657588        0.0000000000000000     
  0.12800000000000009       -75.701776275910248        0.0000000000000000     
  0.12850000000000009       -75.676776275162908        0.0000000000000000     
  0.12900000000000009       -75.651776274415568        0.0000000000000000     
  0.12950000000000009       -75.626776273668213        0.0000000000000000     
  0.13000000000000009       -75.601776272920873        0.0000000000000000     
  0.13050000000000009       -75.576776272173532        0.0000000000000000     
  0.13100000000000009       -75.551776271426192        0.0000000000000000     
  0.13150000000000009       -75.526776270678837        0.0000000000000000     
  0.13200000000000009       -75.501776269931497        0.0000000000000000     
  0.13250000000000009       -75.476776269184157        0.0000000000000000     
  0.13300000000000009       -75.451776268436817        0.0000000000000000     
  0.13350000000000009       -75.426776267689462        0.0000000000000000     
  0.13400000000000009       -75.401776266942122        0.0000000000000000     
  0.13450000000000009       -75.376776266194781        0.0000000000000000     
  0.13500000000000009       -75.351776265447441        0.0000000000000000     
  0.13550000000000009       -75.326776264700086        0.0000000000000000     
  0.13600000000000009       -75.301776263952746        0.0000000000000000     
  0.13650000000000009       -75.276776263205406        0.0000000000000000     
  0.13700000000000009       -75.251776262458066        0.0000000000000000     
  0.13750000000000009       -75.226776261710711        0.0000000000000000     
  0.13800000000000009       -75.201776260963371        0.0000000000000000     
  0.13850000000000010       -75.176776260216030        0.0000000000000000     
