   x              z  
  -105.98927717402158        0.0000000000000000     
  -104.73927713676541        0.0000000000000000     
  -103.48927709950924        0.0000000000000000     
  -102.23927706225307        0.0000000000000000     
  -100.98927702499689        0.0000000000000000     
  -99.739276987743025        0.0000000000000000     
  -98.489276950497967        0.0000000000000000     
  -97.239276913252894        0.0000000000000000     
  -95.989276876007821        0.0000000000000000     
  -94.739276838762748        0.0000000000000000     
  -93.489276801517690        0.0000000000000000     
  -92.239276764272617        0.0000000000000000     
  -90.989276727027544        0.0000000000000000     
  -89.739276689782471        0.0000000000000000     
  -88.489276652537413        0.0000000000000000     
  -87.239276615292340        0.0000000000000000     
  -85.989276578047267        0.0000000000000000     
  -84.739276540802194        0.0000000000000000     
  -83.489276503557136        0.0000000000000000     
  -82.239276466312063        0.0000000000000000     
  -80.989276429066990        0.0000000000000000     
  -79.739276391821917        0.0000000000000000     
  -78.489276354576859        0.0000000000000000     
  -77.239276317331786        0.0000000000000000     
  -75.989276280086713        0.0000000000000000     
  -74.739276242841640        0.0000000000000000     
  -73.489276205596582        0.0000000000000000     
  -72.239276168351509        0.0000000000000000     
  -70.989276131106436        0.0000000000000000     
  -69.739276093861363        0.0000000000000000     
  -68.489276056616305        0.0000000000000000     
  -67.239276019371232        0.0000000000000000     
  -65.989275982126159        0.0000000000000000     
  -64.739275944881086        0.0000000000000000     
  -63.489275907636021        0.0000000000000000     
  -62.239275870390955        0.0000000000000000     
  -60.989275833145882        0.0000000000000000     
  -59.739275795900816        0.0000000000000000     
  -58.489275758655744        0.0000000000000000     
  -57.239275721410678        0.0000000000000000     
  -55.989275684165605        0.0000000000000000     
  -54.739275646920539        0.0000000000000000     
  -53.489275609675467        0.0000000000000000     
  -52.239275572430401        0.0000000000000000     
  -50.989275535185328        0.0000000000000000     
  -49.739275497939097        0.0000000000000000     
  -48.489275460688482        0.0000000000000000     
  -47.239275423437860        0.0000000000000000     
  -45.989275386187238        0.0000000000000000     
  -44.739275348936616        0.0000000000000000     
  -43.489275311686001        0.0000000000000000     
  -42.239275274435379        0.0000000000000000     
  -40.989275237184756        0.0000000000000000     
  -39.739275199934134        0.0000000000000000     
  -38.489275162683519        0.0000000000000000     
  -37.239275125432897        0.0000000000000000     
  -35.989275088182275        0.0000000000000000     
  -34.739275050931653        0.0000000000000000     
  -33.489275013681038        0.0000000000000000     
  -32.239274976430416        0.0000000000000000     
  -30.989274939179793        0.0000000000000000     
  -29.739274901929175        0.0000000000000000     
  -28.489274864678553        0.0000000000000000     
  -27.239274827427934        0.0000000000000000     
  -25.989274790177312        0.0000000000000000     
  -24.739274752926114        0.0000000000000000     
  -23.489274715672718        0.0000000000000000     
  -22.239274678419321        0.0000000000000000     
  -20.989274641165924        0.0000000000000000     
  -19.739274603912531        0.0000000000000000     
  -18.489274566659134        0.0000000000000000     
  -17.239274529405737        0.0000000000000000     
  -15.989274492152342        0.0000000000000000     
  -14.739274454898945        0.0000000000000000     
  -13.489274417645550        0.0000000000000000     
  -12.239274380392153        0.0000000000000000     
  -10.989274343138758        0.0000000000000000     
  -9.7392743058853615        0.0000000000000000     
  -8.4892742686319664        0.0000000000000000     
  -7.2392742313785705        0.0000000000000000     
  -5.9892741941251746        0.0000000000000000     
  -4.7392741568717787        0.0000000000000000     
  -3.4892741196183823        0.0000000000000000     
  -2.2392740823652320        0.0000000000000000     
 -0.98927404511226280        0.0000000000000000     
  0.26072264394028000       -1.1443292508645977E-003
   1.5100802583207111       -3.8276196788953304E-002
   2.7568655290977699      -0.12668217689559155     
   3.9992642819458046      -0.26365284544170853     
   5.2359575470489679      -0.44514306101689344     
   6.4662360410651614      -0.66604954552424811     
   7.6900308717782737      -0.92050143175565668     
   8.9078735814325363       -1.2021202573435348     
   10.120806946175874       -1.5042242971948803     
   11.330267580132146       -1.8199706387380630     
   12.537955926112895       -2.1424422411330730     
   13.745702453292981       -2.4646954502349656     
   14.955333411310045       -2.7797873724472018     
   16.168536583688311       -3.0808039082149161     
   17.386727579615819       -3.3609092065071211     
   18.610920289908677       -3.6134357875217882     
   19.841610734177060       -3.8320304337095523     
   21.078690297936316       -4.0108623912203445     
   22.321409624791698       -4.1448862317269741     
   23.568414342250776       -4.2301330334454370     
   24.817864886580359       -4.2639853860002868     
   26.067634698131819       -4.2453824747230504     
   27.315559206790287       -4.1749087964630052     
   28.559691786920556       -4.0547448724322059     
   29.798520519321670       -3.8884920884885990     
   31.031112416786993       -3.6809124825763559     
   32.257173040912249       -3.4376370233200886     
   33.477029349044152       -3.1648908947378827     
   34.691555363601779       -2.8692678038281545     
   35.902062639215778       -2.5575660859558282     
   37.110173372251744       -2.2366836084877550     
   38.317687323272459       -1.9135583323255989     
   39.526447589433786       -1.5951361463366807     
   40.738206366689660       -1.2883454699429160     
   41.954490856356301       -1.0000577076366683     
   43.176471522961393      -0.73701355108772471     
   44.404839718044386      -0.50569815008732633     
   45.639708272268813      -0.31215496670759135     
   46.880554853896911      -0.16174028915674563     
   48.126230169690857       -5.8837835163030136E-002
   49.375047560325285       -6.5720540311039336E-003
   50.625001535136327        0.0000000000000000     
   51.875001572381393        0.0000000000000000     
   53.125001609626466        0.0000000000000000     
   54.375001646871532        0.0000000000000000     
   55.625001684116604        0.0000000000000000     
   56.875001721361670        0.0000000000000000     
   58.125001758606743        0.0000000000000000     
   59.375001795851809        0.0000000000000000     
   60.625001833096881        0.0000000000000000     
   61.875001870341947        0.0000000000000000     
   63.125001907587020        0.0000000000000000     
   64.375001944832093        0.0000000000000000     
   65.625001982077151        0.0000000000000000     
   66.875002019322224        0.0000000000000000     
   68.125002056567297        0.0000000000000000     
   69.375002093812370        0.0000000000000000     
   70.625002131057428        0.0000000000000000     
   71.875002168302501        0.0000000000000000     
   73.125002205547574        0.0000000000000000     
   74.375002242792647        0.0000000000000000     
   75.625002280037705        0.0000000000000000     
   76.875002317282778        0.0000000000000000     
   78.125002354527851        0.0000000000000000     
   79.375002391772924        0.0000000000000000     
   80.625002429017982        0.0000000000000000     
   81.875002466263055        0.0000000000000000     
   83.125002503508128        0.0000000000000000     
   84.375002540753201        0.0000000000000000     
   85.625002577998259        0.0000000000000000     
   86.875002615243332        0.0000000000000000     
   88.125002652488405        0.0000000000000000     
   89.375002689733478        0.0000000000000000     
   90.625002726978536        0.0000000000000000     
   91.875002764223609        0.0000000000000000     
   93.125002801468682        0.0000000000000000     
   94.375002838713755        0.0000000000000000     
   95.625002875958813        0.0000000000000000     
   96.875002913203886        0.0000000000000000     
   98.125002950448959        0.0000000000000000     
   99.375002987694032        0.0000000000000000     
   100.62500302494466        0.0000000000000000     
   101.87500306220083        0.0000000000000000     
   103.12500309945700        0.0000000000000000     
   104.37500313671318        0.0000000000000000     
   105.62500317396935        0.0000000000000000     
   106.87500321122552        0.0000000000000000     
   108.12500324848169        0.0000000000000000     
   109.37500328573786        0.0000000000000000     
   110.62500332299403        0.0000000000000000     
   111.87500336025020        0.0000000000000000     
   113.12500339750638        0.0000000000000000     
   114.37500343476255        0.0000000000000000     
   115.62500347201872        0.0000000000000000     
   116.87500350927489        0.0000000000000000     
   118.12500354653106        0.0000000000000000     
   119.37500358378723        0.0000000000000000     
   120.62500362104340        0.0000000000000000     
   121.87500365829958        0.0000000000000000     
   123.12500369555575        0.0000000000000000     
   124.37500373281192        0.0000000000000000     
   125.62500377006809        0.0000000000000000     
   126.87500380732426        0.0000000000000000     
   128.12500384458042        0.0000000000000000     
   129.37500388183659        0.0000000000000000     
   130.62500391909276        0.0000000000000000     
   131.87500395634893        0.0000000000000000     
   133.12500399360511        0.0000000000000000     
   134.37500403086128        0.0000000000000000     
   135.62500406811745        0.0000000000000000     
   136.87500410537362        0.0000000000000000     
  0.60975609756097560        0.0000000000000000     
   1.8292682926829267        0.0000000000000000     
   3.0487804878048781        0.0000000000000000     
   4.2682926829268295        0.0000000000000000     
   5.4878048780487809        0.0000000000000000     
   6.7073170731707323        0.0000000000000000     
   7.9268292682926829        0.0000000000000000     
   9.1463414634146343        0.0000000000000000     
   10.365853658536585        0.0000000000000000     
   11.585365853658537        0.0000000000000000     
   12.804878048780488        0.0000000000000000     
   14.024390243902440        0.0000000000000000     
   15.243902439024390        0.0000000000000000     
   16.463414634146343        0.0000000000000000     
   17.682926829268293        0.0000000000000000     
   18.902439024390244        0.0000000000000000     
   20.121951219512198        0.0000000000000000     
   21.341463414634145        0.0000000000000000     
   22.560975609756099        0.0000000000000000     
   23.780487804878049        0.0000000000000000     
   25.000000000000000        0.0000000000000000     
   26.219512195121951        0.0000000000000000     
   27.439024390243905        0.0000000000000000     
   28.658536585365852        0.0000000000000000     
   29.878048780487802        0.0000000000000000     
   31.097560975609756        0.0000000000000000     
   32.317073170731710        0.0000000000000000     
   33.536585365853661        0.0000000000000000     
   34.756097560975604        0.0000000000000000     
   35.975609756097562        0.0000000000000000     
   37.195121951219512        0.0000000000000000     
   38.414634146341463        0.0000000000000000     
   39.634146341463413        0.0000000000000000     
   40.853658536585364        0.0000000000000000     
   42.073170731707314        0.0000000000000000     
   43.292682926829265        0.0000000000000000     
   44.512195121951223        0.0000000000000000     
   45.731707317073173        0.0000000000000000     
   46.951219512195117        0.0000000000000000     
   48.170731707317074        0.0000000000000000     
   49.390243902439025        0.0000000000000000     
